route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id 
77,12,226326,Roosevelt-St Vincent,3672,0,279186
77,12,226327,Roosevelt-St Vincent,3673,0,279186
77,12,226328,Roosevelt-St Vincent,3674,0,279186
77,12,226329,Roosevelt-St Vincent,3671,0,279186
77,12,226330,Roosevelt-St Vincent,3673,0,279187
77,12,226331,Roosevelt-St Vincent,3674,0,279187
77,12,226332,Roosevelt-St Vincent,3554,0,279187
77,12,226333,Roosevelt-St Vincent,3477,0,279187
77,12,226334,Roosevelt-St Vincent,3671,0,279187
77,12,226335,Roosevelt-St Vincent,3672,0,279186
77,12,226336,Roosevelt-St Vincent,3673,0,279186
77,12,226337,Roosevelt-St Vincent,3674,0,279186
77,12,226338,Roosevelt-St Vincent,3672,0,279186
77,12,226339,Chestnut Hill via Jenkintown,3672,1,279189
77,12,226340,Chestnut Hill via Jenkintown,3554,1,279189
77,12,226341,Chestnut Hill via Jenkintown,3477,1,279189
77,12,226342,Chestnut Hill via Jenkintown,3671,1,279189
77,12,226343,Chestnut Hill via Jenkintown,3672,1,279189
77,12,226344,Chestnut Hill via Jenkintown,3673,1,279189
77,12,226345,Chestnut Hill via Jenkintown,3674,1,279189
77,12,226346,Chestnut Hill via Jenkintown,3672,1,279189
77,12,226347,Chestnut Hill via Jenkintown,3673,1,279189
77,12,226348,Chestnut Hill via Jenkintown,3674,1,279189
77,12,226349,Chestnut Hill via Jenkintown,3673,1,279189
77,12,226350,Chestnut Hill via Jenkintown,3674,1,279189
77,12,226351,Chestnut Hill via Jenkintown,3672,1,279189
79,12,226701,Columbus Commons,7601,0,279193
79,12,226702,Columbus Commons,7601,0,279193
79,12,226703,Columbus Commons,7606,0,279193
79,12,226704,Columbus Commons,7601,0,279193
79,12,226705,Columbus Commons,7601,0,279193
79,12,226706,Columbus Commons,7606,0,279193
79,12,226707,Columbus Commons,7606,0,279193
79,12,226708,Columbus Commons,7606,0,279193
79,12,226709,Columbus Commons,7605,0,279193
79,12,226710,Columbus Commons,7606,0,279193
79,12,226711,Columbus Commons,7605,0,279193
79,12,226712,Columbus Commons,7606,0,279193
79,12,226713,Columbus Commons,7605,0,279193
79,12,226714,Columbus Commons,7605,0,279193
79,12,226715,Columbus Commons,7606,0,279193
79,12,226716,Columbus Commons,7605,0,279193
79,12,226717,Columbus Commons,7606,0,279193
79,12,226718,Columbus Commons,7603,0,279193
79,12,226719,Columbus Commons,7605,0,279193
79,12,226720,Columbus Commons,7606,0,279193
79,12,226721,Columbus Commons,7603,0,279193
79,12,226722,Columbus Commons,7601,0,279193
79,12,226723,Columbus Commons,7602,0,279193
79,12,226724,Columbus Commons,7605,0,279193
79,12,226725,Columbus Commons,7604,0,279193
79,12,226726,Columbus Commons,7603,0,279193
79,12,226727,Columbus Commons,7605,0,279193
79,12,226728,Columbus Commons,7602,0,279193
79,12,226729,Columbus Commons,7604,0,279193
79,12,226730,Columbus Commons,7603,0,279193
79,12,226731,Columbus Commons,7602,0,279193
79,12,226732,Columbus Commons,7604,0,279193
79,12,226733,Columbus Commons,7603,0,279193
79,12,226734,Columbus Commons,7602,0,279193
79,12,226735,Columbus Commons,7604,0,279193
79,12,226736,Columbus Commons,7603,0,279193
79,12,226737,Columbus Commons,7602,0,279193
79,12,226738,Columbus Commons,7604,0,279193
79,12,226739,Columbus Commons,7603,0,279193
79,12,226740,Columbus Commons,7602,0,279193
79,12,226741,Columbus Commons,7601,0,279193
79,12,226742,Columbus Commons,7603,0,279193
79,12,226743,Columbus Commons,7602,0,279193
79,12,226744,Columbus Commons,7601,0,279193
79,12,226745,Columbus Commons,7602,0,279193
79,12,226746,Columbus Commons,7601,0,279193
79,12,226747,Columbus Commons,7602,0,279193
79,12,226748,Columbus Commons,7601,0,279193
79,12,226749,29th-Snyder,7601,1,279195
79,12,226750,29th-Snyder,7601,1,279195
79,12,226751,29th-Snyder,7601,1,279195
79,12,226752,29th-Snyder,7606,1,279195
79,12,226753,29th-Snyder,7605,1,279195
79,12,226754,29th-Snyder,7606,1,279195
79,12,226755,29th-Snyder,7605,1,279195
79,12,226756,29th-Snyder,7606,1,279195
79,12,226757,29th-Snyder,7605,1,279195
79,12,226758,29th-Snyder,7606,1,279195
79,12,226759,29th-Snyder,7605,1,279195
79,12,226760,29th-Snyder,7606,1,279195
79,12,226761,29th-Snyder,7603,1,279195
79,12,226762,29th-Snyder,7605,1,279195
79,12,226763,29th-Snyder,7606,1,279195
79,12,226764,29th-Snyder,7603,1,279195
79,12,226765,29th-Snyder,7605,1,279195
79,12,226766,29th-Snyder,7604,1,279195
79,12,226767,29th-Snyder,7603,1,279195
79,12,226768,29th-Snyder,7605,1,279195
79,12,226769,29th-Snyder,7602,1,279195
79,12,226770,29th-Snyder,7604,1,279195
79,12,226771,29th-Snyder,7603,1,279195
79,12,226772,29th-Snyder,7605,1,279195
79,12,226773,29th-Snyder,7602,1,279195
79,12,226774,29th-Snyder,7604,1,279195
79,12,226775,29th-Snyder,7603,1,279195
79,12,226776,29th-Snyder,7602,1,279195
79,12,226777,29th-Snyder,7604,1,279195
79,12,226778,29th-Snyder,7603,1,279195
79,12,226779,29th-Snyder,7602,1,279195
79,12,226780,29th-Snyder,7604,1,279195
79,12,226781,29th-Snyder,7603,1,279195
79,12,226782,29th-Snyder,7602,1,279195
79,12,226783,29th-Snyder,7601,1,279195
79,12,226784,29th-Snyder,7603,1,279195
79,12,226785,29th-Snyder,7602,1,279195
79,12,226786,29th-Snyder,7601,1,279195
79,12,226787,29th-Snyder,7602,1,279195
79,12,226788,29th-Snyder,7601,1,279195
79,12,226789,29th-Snyder,7602,1,279195
79,12,226790,29th-Snyder,7601,1,279195
79,12,226791,29th-Snyder,7602,1,279195
79,12,226792,29th-Snyder,7601,1,279195
79,12,226793,29th-Snyder,7601,1,279195
79,12,226794,29th-Snyder,7606,1,279195
79,12,226795,29th-Snyder,7606,1,279195
79,12,226796,29th-Snyder,7606,1,279195
84,12,227209,Philadelphia Mills ,1501,0,279205
84,12,227210,Bustleton-County Line,1502,0,279206
84,12,227211,Bustleton-County Line,1501,0,279206
84,12,227212,Bustleton-County Line,1451,0,279206
84,12,227213,Bustleton-County Line,1502,0,279206
84,12,227214,Bustleton-County Line,1501,0,279206
84,12,227215,Bustleton-County Line,1503,0,279206
84,12,227216,Bustleton-County Line,1502,0,279206
84,12,227217,Bustleton-County Line,1504,0,279206
84,12,227218,Bustleton-County Line,1503,0,279206
84,12,227219,Bustleton-County Line,1505,0,279206
84,12,227220,Bustleton-County Line,1504,0,279206
84,12,227221,Bustleton-County Line,1503,0,279206
84,12,227222,Bustleton-County Line,1505,0,279206
84,12,227223,Bustleton-County Line,1504,0,279206
84,12,227224,Philadelphia Mills ,1466,0,279205
84,12,227225,Philadelphia Mills ,1505,0,279205
84,12,227226,Philadelphia Mills ,1276,0,279205
84,12,227227,Philadelphia Mills ,1505,0,279205
84,12,227228,Frankford Transportation Center,1505,1,279211
84,12,227229,Frankford Transportation Center,1501,1,279211
84,12,227230,Frankford Transportation Center,1503,1,279213
84,12,227231,Frankford Transportation Center,1451,1,279211
84,12,227232,Frankford Transportation Center,1502,1,279213
84,12,227233,Frankford Transportation Center,1501,1,279213
84,12,227234,Frankford Transportation Center,1451,1,279213
84,12,227235,Frankford Transportation Center,1502,1,279213
84,12,227236,Frankford Transportation Center,1501,1,279213
84,12,227237,Frankford Transportation Center,1503,1,279213
84,12,227238,Frankford Transportation Center,1502,1,279213
84,12,227239,Frankford Transportation Center,1504,1,279213
84,12,227240,Frankford Transportation Center,1505,1,279213
84,12,227241,Frankford Transportation Center,1505,1,279213
84,12,227242,Frankford Transportation Center,1504,1,279213
84,12,227243,Frankford Transportation Center,1503,1,279213
84,12,227244,Frankford Transportation Center,1504,1,279213
84,12,227245,Frankford Transportation Center,1505,1,279211
84,12,227246,Frankford Transportation Center,1276,1,279211
88,12,227447,Holy Redeemer Hospital,2501,0,279216
88,12,227448,Holy Redeemer Hospital,2502,0,279216
88,12,227449,Holy Redeemer Hospital,2203,0,279216
88,12,227450,Holy Redeemer Hospital,2605,0,279216
88,12,227451,Holy Redeemer Hospital,2501,0,279216
88,12,227452,Frankford-Gregg,2505,0,279217
88,12,227453,Holy Redeemer Hospital,2504,0,279216
88,12,227454,Frankford-Gregg,2709,0,279217
88,12,227455,Frankford-Gregg,2504,0,279217
88,12,227456,Frankford-Gregg,2709,0,279217
88,12,227457,Holy Redeemer Hospital,2455,0,279216
88,12,227458,Frankford-Gregg,2503,0,279217
88,12,227459,Holy Redeemer Hospital,2501,0,279216
88,12,227460,Frankford-Gregg,2601,0,279217
88,12,227461,Holy Redeemer Hospital,2502,0,279216
88,12,227462,Frankford-Gregg,2501,0,279217
88,12,227463,Holy Redeemer Hospital,2503,0,279216
88,12,227464,Frankford-Gregg,2502,0,279217
88,12,227465,Holy Redeemer Hospital,2601,0,279216
88,12,227466,Frankford-Gregg,2503,0,279217
88,12,227467,Frankford-Gregg,2601,0,279217
88,12,227468,Frankford-Gregg,2501,0,279217
88,12,227469,Frankford-Gregg,2502,0,279217
88,12,227470,Frankford-Gregg,2504,0,279217
88,12,227471,Frankford-Gregg,2504,0,279217
88,12,227472,Frankford-Gregg,2505,0,279217
88,12,227473,Frankford-Gregg,2504,0,279217
88,12,227474,Holy Redeemer Hospital,2505,0,279216
88,12,227475,Frankford-Gregg,2455,0,279217
88,12,227476,Holy Redeemer Hospital,2709,0,279216
88,12,227477,Frankford Transportation Center,2503,1,279224
88,12,227478,Frankford Transportation Center,2501,1,279222
88,12,227479,Frankford Transportation Center,2601,1,279224
88,12,227480,Frankford Transportation Center,2502,1,279222
88,12,227481,Frankford Transportation Center,2501,1,279224
88,12,227482,Frankford Transportation Center,2503,1,279222
88,12,227483,Frankford Transportation Center,2601,1,279222
88,12,227484,Frankford Transportation Center,2501,1,279222
88,12,227485,Frankford Transportation Center,2502,1,279222
88,12,227486,Frankford Transportation Center,2502,1,279224
88,12,227487,Frankford Transportation Center,2203,1,279224
88,12,227488,Frankford Transportation Center,2605,1,279224
88,12,227489,Frankford Transportation Center,2501,1,279224
88,12,227490,Frankford Transportation Center,2502,1,279222
88,12,227491,Frankford Transportation Center,2504,1,279222
88,12,227492,Frankford Transportation Center,2504,1,279222
88,12,227493,Frankford Transportation Center,2505,1,279222
88,12,227494,Frankford Transportation Center,2504,1,279222
88,12,227495,Frankford Transportation Center,2505,1,279224
88,12,227496,Frankford Transportation Center,2504,1,279222
88,12,227497,Frankford Transportation Center,2709,1,279224
88,12,227498,Frankford Transportation Center,2455,1,279222
88,12,227499,Frankford Transportation Center,2504,1,279224
88,12,227500,Frankford Transportation Center,2505,1,279222
88,12,227501,Frankford Transportation Center,2455,1,279224
88,12,227502,Frankford Transportation Center,2709,1,279222
88,12,227503,Frankford Transportation Center,2501,1,279224
88,12,227504,Frankford Transportation Center,2503,1,279222
88,12,227505,Frankford Transportation Center,2502,1,279224
88,12,227506,Frankford Transportation Center,2601,1,279222
89,12,227709,Front-Dauphin,3453,0,279228
89,12,227710,Front-Dauphin,3454,0,279228
89,12,227711,Front-Dauphin,3452,0,279228
89,12,227712,Front-Dauphin,3451,0,279228
89,12,227713,Front-Dauphin,3452,0,279228
89,12,227714,Front-Dauphin,3451,0,279228
89,12,227715,Front-Susquehanna,3452,0,279227
89,12,227716,Front-Dauphin,3453,0,279228
89,12,227717,Front-Dauphin,3454,0,279228
89,12,227718,Front-Dauphin,3453,0,279228
89,12,227719,Front-Dauphin,3454,0,279228
89,12,227720,Front-Dauphin,3453,0,279228
89,12,227721,Front-Dauphin,3454,0,279228
89,12,227722,Front-Dauphin,3451,0,279228
89,12,227723,Front-Dauphin,3452,0,279228
89,12,227724,Front-Dauphin,3451,0,279228
89,12,227725,Front-Dauphin,3452,0,279228
89,12,227726,Front-Susquehanna,3451,0,279227
89,12,227727,Arrott Transportation Center,3453,1,279229
89,12,227728,Arrott Transportation Center,3453,1,279229
89,12,227729,Arrott Transportation Center,3454,1,279229
89,12,227730,Arrott Transportation Center,3453,1,279229
89,12,227731,Arrott Transportation Center,3454,1,279229
89,12,227732,Arrott Transportation Center,3451,1,279229
89,12,227733,Arrott Transportation Center,3452,1,279229
89,12,227734,Arrott Transportation Center,3451,1,279229
89,12,227735,Arrott Transportation Center,3452,1,279229
89,12,227736,Arrott Transportation Center,3452,1,279229
89,12,227737,Arrott Transportation Center,3451,1,279229
89,12,227738,Arrott Transportation Center,3452,1,279229
89,12,227739,Arrott Transportation Center,3453,1,279229
89,12,227740,Arrott Transportation Center,3454,1,279229
89,12,227741,Arrott Transportation Center,3451,1,279229
89,12,227742,Arrott Transportation Center,3453,1,279229
89,12,227743,Arrott Transportation Center,3454,1,279229
89,12,227744,Arrott Transportation Center,3454,1,279229
9,12,228030,4th-Walnut,5005,0,279232
9,12,228031,4th-Walnut,5002,0,279232
9,12,228032,4th-Walnut,5003,0,279232
9,12,228033,4th-Walnut,5004,0,279232
9,12,228034,4th-Walnut,5005,0,279232
9,12,228035,4th-Walnut,5006,0,279232
9,12,228036,4th-Walnut,5004,0,279232
9,12,228037,4th-Walnut,5005,0,279232
9,12,228038,4th-Walnut,5008,0,279232
9,12,228039,4th-Walnut,5007,0,279232
9,12,228040,4th-Walnut,5009,0,279232
9,12,228041,4th-Walnut,5010,0,279232
9,12,228042,4th-Walnut,5006,0,279232
9,12,228043,4th-Walnut,5008,0,279232
9,12,228044,4th-Walnut,5007,0,279232
9,12,228045,4th-Walnut,5009,0,279232
9,12,228046,4th-Walnut,5010,0,279232
9,12,228047,4th-Walnut,5008,0,279232
9,12,228048,4th-Walnut,5007,0,279232
9,12,228049,4th-Walnut,5009,0,279232
9,12,228050,4th-Walnut,5010,0,279232
9,12,228051,4th-Walnut,5008,0,279232
9,12,228052,4th-Walnut,5009,0,279232
9,12,228053,4th-Walnut,5010,0,279232
9,12,228054,4th-Walnut,5009,0,279232
9,12,228055,4th-Walnut,5006,0,279232
9,12,228056,4th-Walnut,5002,0,279232
9,12,228057,4th-Walnut,5003,0,279232
9,12,228058,4th-Walnut,5002,0,279232
9,12,228059,4th-Walnut,5003,0,279232
9,12,228060,4th-Walnut,5001,0,279232
9,12,228061,4th-Walnut,5002,0,279232
9,12,228062,4th-Walnut,5004,0,279232
9,12,228063,4th-Walnut,5001,0,279232
9,12,228064,4th-Walnut,5003,0,279232
9,12,228065,4th-Walnut,5004,0,279232
9,12,228066,Andorra,5001,1,279236
9,12,228067,Andorra,5004,1,279236
9,12,228068,Andorra,5002,1,279236
9,12,228069,Andorra,5003,1,279236
9,12,228070,Andorra,5004,1,279236
9,12,228071,Andorra,5005,1,279236
9,12,228072,Andorra,5002,1,279236
9,12,228073,Andorra,5003,1,279236
9,12,228074,Andorra,5004,1,279236
9,12,228075,Andorra,5005,1,279236
9,12,228076,Andorra,5006,1,279236
9,12,228077,Andorra,5002,1,279236
9,12,228078,Andorra,5003,1,279236
9,12,228079,Andorra,5004,1,279236
9,12,228080,Andorra,5005,1,279236
9,12,228081,Andorra,5008,1,279236
9,12,228082,Andorra,5007,1,279236
9,12,228083,Andorra,5009,1,279236
9,12,228084,Andorra,5010,1,279236
9,12,228085,Andorra,5006,1,279236
9,12,228086,Andorra,5008,1,279236
9,12,228087,Andorra,5007,1,279236
9,12,228088,Andorra,5009,1,279236
9,12,228089,Andorra,5010,1,279236
9,12,228090,Andorra,5008,1,279236
9,12,228091,Andorra,5007,1,279236
9,12,228092,Andorra,5009,1,279236
9,12,228093,Andorra,5010,1,279236
9,12,228094,Andorra,5008,1,279236
9,12,228095,Andorra,5009,1,279236
9,12,228096,Andorra,5010,1,279236
9,12,228097,Andorra,5009,1,279236
9,12,228098,Andorra,5002,1,279236
9,12,228099,Andorra,5006,1,279236
9,12,228100,Andorra,5002,1,279235
9,12,228101,Andorra,5003,1,279235
9,12,228102,Andorra,5004,1,279235
9,12,228103,Andorra,5001,1,279236
9,12,228104,Andorra,5003,1,279236
BLVDDIR,12,228469,Neshaminy Mall,1104,0,279238
BLVDDIR,12,228470,Neshaminy Mall,1110,0,279238
BLVDDIR,12,228471,Neshaminy Mall,1111,0,279238
BLVDDIR,12,228472,Neshaminy Mall,1101,0,279238
BLVDDIR,12,228473,Neshaminy Mall,1105,0,279238
BLVDDIR,12,228474,Neshaminy Mall,1102,0,279238
BLVDDIR,12,228475,Neshaminy Mall,1106,0,279238
BLVDDIR,12,228476,Neshaminy Mall,1103,0,279238
BLVDDIR,12,228477,Neshaminy Mall,1104,0,279238
BLVDDIR,12,228478,Neshaminy Mall,1101,0,279238
BLVDDIR,12,228479,Neshaminy Mall,1105,0,279238
BLVDDIR,12,228480,Neshaminy Mall,1102,0,279238
BLVDDIR,12,228481,Neshaminy Mall,1106,0,279238
BLVDDIR,12,228482,Neshaminy Mall,1103,0,279238
BLVDDIR,12,228483,Neshaminy Mall,1108,0,279238
BLVDDIR,12,228484,Neshaminy Mall,1109,0,279238
BLVDDIR,12,228485,Neshaminy Mall,1103,0,279238
BLVDDIR,12,228486,Neshaminy Mall,1112,0,279238
BLVDDIR,12,228487,Neshaminy Mall,1113,0,279238
BLVDDIR,12,228488,Neshaminy Mall,1108,0,279238
BLVDDIR,12,228489,Neshaminy Mall,1109,0,279238
BLVDDIR,12,228490,Neshaminy Mall,1110,0,279238
BLVDDIR,12,228491,Neshaminy Mall,1111,0,279238
BLVDDIR,12,228492,Neshaminy Mall,1112,0,279238
BLVDDIR,12,228493,Neshaminy Mall,1113,0,279238
BLVDDIR,12,228494,Neshaminy Mall,1108,0,279238
BLVDDIR,12,228495,Neshaminy Mall,1114,0,279238
BLVDDIR,12,228496,Neshaminy Mall,1109,0,279238
BLVDDIR,12,228497,Neshaminy Mall,1106,0,279237
BLVDDIR,12,228498,Neshaminy Mall,1103,0,279237
BLVDDIR,12,228499,Neshaminy Mall,1110,0,279238
BLVDDIR,12,228500,Neshaminy Mall,1111,0,279238
BLVDDIR,12,228501,Neshaminy Mall,1113,0,279238
BLVDDIR,12,228502,Neshaminy Mall,1108,0,279238
BLVDDIR,12,228503,Neshaminy Mall,1109,0,279238
BLVDDIR,12,228504,Neshaminy Mall,1110,0,279238
BLVDDIR,12,228505,Neshaminy Mall,1111,0,279238
BLVDDIR,12,228506,Neshaminy Mall,1112,0,279238
BLVDDIR,12,228507,Neshaminy Mall,1113,0,279238
BLVDDIR,12,228508,Neshaminy Mall,1108,0,279237
BLVDDIR,12,228509,Neshaminy Mall,1110,0,279237
BLVDDIR,12,228510,Neshaminy Mall,1111,0,279237
BLVDDIR,12,228511,Neshaminy Mall,1112,0,279237
BLVDDIR,12,228512,Neshaminy Mall,1109,0,279237
BLVDDIR,12,228513,Neshaminy Mall,1113,0,279237
BLVDDIR,12,228514,Neshaminy Mall,1109,0,279237
BLVDDIR,12,228515,Neshaminy Mall,1110,0,279237
BLVDDIR,12,228516,Neshaminy Mall,1111,0,279237
BLVDDIR,12,228517,Neshaminy Mall,1112,0,279237
BLVDDIR,12,228518,Neshaminy Mall,1113,0,279237
BLVDDIR,12,228519,Neshaminy Mall,1112,0,279238
BLVDDIR,12,228520,Neshaminy Mall,1102,0,279237
BLVDDIR,12,228521,Neshaminy Mall,1103,0,279237
BLVDDIR,12,228522,Neshaminy Mall,1104,0,279237
BLVDDIR,12,228523,Neshaminy Mall,1101,0,279237
BLVDDIR,12,228524,Neshaminy Mall,1105,0,279237
BLVDDIR,12,228525,Neshaminy Mall,1102,0,279237
BLVDDIR,12,228526,Neshaminy Mall,1104,0,279237
BLVDDIR,12,228527,Neshaminy Mall,1101,0,279237
BLVDDIR,12,228528,Neshaminy Mall,1105,0,279237
BLVDDIR,12,228529,Neshaminy Mall,1102,0,279237
BLVDDIR,12,228530,Neshaminy Mall,1106,0,279237
BLVDDIR,12,228531,Neshaminy Mall,1103,0,279237
BLVDDIR,12,228532,Neshaminy Mall,1107,0,279237
BLVDDIR,12,228533,Neshaminy Mall,1104,0,279237
BLVDDIR,12,228534,Neshaminy Mall,1101,0,279237
BLVDDIR,12,228535,Neshaminy Mall,1105,0,279238
BLVDDIR,12,228536,Neshaminy Mall,1102,0,279238
BLVDDIR,12,228537,Neshaminy Mall,1106,0,279238
BLVDDIR,12,228538,Frankford Transportation Center,1102,1,279240
BLVDDIR,12,228539,Frankford Transportation Center,1105,1,279240
BLVDDIR,12,228540,Frankford Transportation Center,1106,1,279240
BLVDDIR,12,228541,Frankford Transportation Center,1103,1,279240
BLVDDIR,12,228542,Frankford Transportation Center,1108,1,279240
BLVDDIR,12,228543,Frankford Transportation Center,1109,1,279240
BLVDDIR,12,228544,Frankford Transportation Center,1110,1,279240
BLVDDIR,12,228545,Frankford Transportation Center,1101,1,279239
BLVDDIR,12,228546,Frankford Transportation Center,1102,1,279239
BLVDDIR,12,228547,Frankford Transportation Center,1104,1,279239
BLVDDIR,12,228548,Frankford Transportation Center,1101,1,279239
BLVDDIR,12,228549,Frankford Transportation Center,1105,1,279239
BLVDDIR,12,228550,Frankford Transportation Center,1102,1,279239
BLVDDIR,12,228551,Frankford Transportation Center,1106,1,279239
BLVDDIR,12,228552,Frankford Transportation Center,1103,1,279239
BLVDDIR,12,228553,Frankford Transportation Center,1104,1,279239
BLVDDIR,12,228554,Frankford Transportation Center,1101,1,279239
BLVDDIR,12,228555,Frankford Transportation Center,1105,1,279239
BLVDDIR,12,228556,Frankford Transportation Center,1102,1,279239
BLVDDIR,12,228557,Frankford Transportation Center,1106,1,279239
BLVDDIR,12,228558,Frankford Transportation Center,1103,1,279239
BLVDDIR,12,228559,Frankford Transportation Center,1107,1,279239
BLVDDIR,12,228560,Frankford Transportation Center,1104,1,279239
BLVDDIR,12,228561,Frankford Transportation Center,1101,1,279239
BLVDDIR,12,228562,Frankford Transportation Center,1105,1,279240
BLVDDIR,12,228563,Frankford Transportation Center,1102,1,279240
BLVDDIR,12,228564,Frankford Transportation Center,1106,1,279240
BLVDDIR,12,228565,Frankford Transportation Center,1103,1,279240
BLVDDIR,12,228566,Frankford Transportation Center,1111,1,279240
BLVDDIR,12,228567,Frankford Transportation Center,1112,1,279240
BLVDDIR,12,228568,Frankford Transportation Center,1113,1,279240
BLVDDIR,12,228569,Frankford Transportation Center,1108,1,279240
BLVDDIR,12,228570,Frankford Transportation Center,1109,1,279240
BLVDDIR,12,228571,Frankford Transportation Center,1110,1,279240
BLVDDIR,12,228572,Frankford Transportation Center,1111,1,279240
BLVDDIR,12,228573,Frankford Transportation Center,1112,1,279240
BLVDDIR,12,228574,Frankford Transportation Center,1113,1,279240
BLVDDIR,12,228575,Frankford Transportation Center,1108,1,279240
BLVDDIR,12,228576,Frankford Transportation Center,1114,1,279240
BLVDDIR,12,228577,Frankford Transportation Center,1109,1,279240
BLVDDIR,12,228578,Frankford Transportation Center,1111,1,279240
BLVDDIR,12,228579,Frankford Transportation Center,1110,1,279240
BLVDDIR,12,228580,Frankford Transportation Center,1112,1,279240
BLVDDIR,12,228581,Frankford Transportation Center,1113,1,279240
BLVDDIR,12,228582,Frankford Transportation Center,1108,1,279240
BLVDDIR,12,228583,Frankford Transportation Center,1109,1,279240
BLVDDIR,12,228584,Frankford Transportation Center,1110,1,279240
BLVDDIR,12,228585,Frankford Transportation Center,1111,1,279240
BLVDDIR,12,228586,Frankford Transportation Center,1112,1,279240
BLVDDIR,12,228587,Frankford Transportation Center,1103,1,279239
BLVDDIR,12,228588,Frankford Transportation Center,1113,1,279240
BLVDDIR,12,228589,Frankford Transportation Center,1109,1,279239
BLVDDIR,12,228590,Frankford Transportation Center,1110,1,279239
BLVDDIR,12,228591,Frankford Transportation Center,1111,1,279239
BLVDDIR,12,228592,Frankford Transportation Center,1112,1,279239
BLVDDIR,12,228593,Frankford Transportation Center,1113,1,279239
BLVDDIR,12,228594,Frankford Transportation Center,1109,1,279239
BLVDDIR,12,228595,Frankford Transportation Center,1110,1,279239
BLVDDIR,12,228596,Frankford Transportation Center,1111,1,279239
BLVDDIR,12,228597,Frankford Transportation Center,1112,1,279239
BLVDDIR,12,228598,Frankford Transportation Center,1113,1,279239
BLVDDIR,12,228599,Frankford Transportation Center,1108,1,279239
BLVDDIR,12,228600,Frankford Transportation Center,1104,1,279240
BLVDDIR,12,228601,Frankford Transportation Center,1101,1,279240
BLVDDIR,12,228602,Frankford Transportation Center,1105,1,279240
BLVDDIR,12,228603,Frankford Transportation Center,1102,1,279240
BLVDDIR,12,228604,Frankford Transportation Center,1106,1,279240
BLVDDIR,12,228605,Frankford Transportation Center,1103,1,279240
BLVDDIR,12,228606,Frankford Transportation Center,1104,1,279240
BLVDDIR,12,228607,Frankford Transportation Center,1101,1,279240
BSO,12,228845,NRG Station,3551,0,279241
BSO,12,228846,NRG Station,3551,0,279241
BSO,12,228847,NRG Station,3552,0,279241
BSO,12,228848,NRG Station,3554,0,279241
BSO,12,228849,NRG Station,7275,0,279241
BSO,12,228850,NRG Station,7276,0,279241
BSO,12,228851,NRG Station,7277,0,279241
BSO,12,228852,NRG Station,7278,0,279241
BSO,12,228853,NRG Station,3553,0,279241
BSO,12,228854,NRG Station,3551,0,279241
BSO,12,228855,NRG Station,3554,0,279241
BSO,12,228856,NRG Station,7278,0,279241
BSO,12,228857,NRG Station,7275,0,279241
BSO,12,228858,NRG Station,3554,0,279241
BSO,12,228859,NRG Station,3553,0,279242
BSO,12,228860,NRG Station,3552,0,279241
BSO,12,228861,NRG Station,7275,0,279241
BSO,12,228862,NRG Station,7276,0,279241
BSO,12,228863,NRG Station,7277,0,279241
BSO,12,228864,NRG Station,3553,0,279241
BSO,12,228865,NRG Station,3552,0,279241
BSO,12,228866,NRG Station,7276,0,279241
BSO,12,228867,Fern Rock Transportation Center,7277,1,279245
BSO,12,228868,Fern Rock Transportation Center,7276,1,279246
BSO,12,228869,Fern Rock Transportation Center,7278,1,279245
BSO,12,228870,Fern Rock Transportation Center,3553,1,279245
BSO,12,228871,Fern Rock Transportation Center,3551,1,279245
BSO,12,228872,Fern Rock Transportation Center,3554,1,279245
BSO,12,228873,Fern Rock Transportation Center,7275,1,279245
BSO,12,228874,Fern Rock Transportation Center,7276,1,279245
BSO,12,228875,Fern Rock Transportation Center,7277,1,279245
BSO,12,228876,Fern Rock Transportation Center,7278,1,279245
BSO,12,228877,Fern Rock Transportation Center,3553,1,279245
BSO,12,228878,Fern Rock Transportation Center,3551,1,279245
BSO,12,228879,Fern Rock Transportation Center,3552,1,279245
BSO,12,228880,Fern Rock Transportation Center,3554,1,279245
BSO,12,228881,Fern Rock Transportation Center,7275,1,279245
BSO,12,228882,Fern Rock Transportation Center,7276,1,279245
BSO,12,228883,Fern Rock Transportation Center,3552,1,279245
BSO,12,228884,Fern Rock Transportation Center,7278,1,279245
BSO,12,228885,Fern Rock Transportation Center,3553,1,279245
BSO,12,228886,Fern Rock Transportation Center,7277,1,279245
BSO,12,228887,Fern Rock Transportation Center,7275,1,279245
BSO,12,228888,Fern Rock Transportation Center,3551,1,279245
G,12,229378,Overbrook Rail Station,7663,0,279267
G,12,229379,Overbrook Rail Station,7655,0,279251
G,12,229380,Lankenau Medical Center,7256,0,279270
G,12,229381,Overbrook Rail Station,7664,0,279267
G,12,229382,Overbrook Rail Station,7657,0,279251
G,12,229383,Lankenau Medical Center,7662,0,279270
G,12,229384,Overbrook Rail Station,7665,0,279267
G,12,229385,Lankenau Medical Center,7659,0,279270
G,12,229386,Overbrook Rail Station,7654,0,279267
G,12,229387,Overbrook Rail Station,7054,0,279251
G,12,229388,Lankenau Medical Center,7655,0,279270
G,12,229389,Overbrook Rail Station,7407,0,279267
G,12,229390,Overbrook Rail Station,7656,0,279251
G,12,229391,Lankenau Medical Center,7657,0,279270
G,12,229392,Overbrook Rail Station,7653,0,279267
